#Millis,TC1Internal(C),TC1External(C),TC2Internal(C),TC2External(C)
1226097,28.37,56.00,27.81,27.00
1226204,28.37,56.00,27.81,27.00
1226310,28.37,56.00,27.81,27.25
1226417,28.37,56.00,27.81,27.25
1226522,28.37,56.00,27.81,27.25
1226629,28.37,56.00,27.81,27.00
1226735,28.37,56.00,27.81,27.25
1226842,28.37,56.00,27.81,27.00
1226948,28.37,56.00,27.81,27.25
1227055,28.37,56.00,27.81,27.00
1227160,28.37,56.00,27.81,27.00
1227267,28.37,56.00,27.81,27.25
1227373,28.37,56.00,27.81,27.00
1227480,28.37,56.00,27.81,27.25
1227586,28.37,56.00,27.81,27.00
1227693,28.37,56.00,27.81,27.00
1227798,28.37,56.00,27.81,27.25
1227905,28.37,56.00,27.81,27.00
1228011,28.37,56.00,27.81,27.00
1228118,28.37,56.00,27.81,27.25
1228224,28.37,56.00,27.81,27.25
1228331,28.31,55.75,27.81,27.25
1228436,28.37,56.00,27.81,27.25
1228542,28.37,56.00,27.81,27.25
1228649,28.37,56.00,27.81,27.25
1228755,28.37,56.00,27.81,27.25
1228862,28.37,56.00,27.81,27.25
1228968,28.37,56.00,27.81,27.25
1229074,28.37,56.00,27.81,27.25
1229180,28.37,56.00,27.81,27.00
1229287,28.31,56.00,27.81,27.25
1229393,28.37,56.00,27.81,27.25
1229500,28.37,56.00,27.81,27.25
1229606,28.31,56.00,27.81,27.25
1229712,28.37,56.00,27.81,27.25
1229818,28.37,56.00,27.81,27.25
1229925,28.37,56.00,27.81,27.25
1230031,28.37,56.00,27.81,27.25
1230138,28.37,56.00,27.81,27.25
1230244,28.37,56.00,27.81,27.25
1230350,28.37,56.00,27.81,27.25
1230456,28.37,56.00,27.81,27.25
1230563,28.37,56.00,27.81,27.25
1230669,28.37,56.00,27.81,27.25
1230776,28.37,56.00,27.81,27.25
1230882,28.37,56.00,27.81,27.25
1230988,28.37,56.00,27.81,27.25
1231094,28.37,56.00,27.81,27.25
1231201,28.37,56.00,27.81,27.25
1231307,28.37,56.00,27.81,27.25
1231414,28.37,56.00,27.81,27.25
1231520,28.37,56.00,27.81,27.25
1231626,28.37,56.00,27.81,27.25
1231732,28.37,56.00,27.81,27.25
1231839,28.37,56.00,27.81,27.25
1231945,28.37,56.00,27.81,27.00
1232052,28.37,56.00,27.81,27.25
1232158,28.37,56.00,27.81,27.25
1232264,28.37,56.00,27.81,27.25
1232370,28.37,56.00,27.81,27.00
1232477,28.37,56.00,27.81,27.25
1232583,28.37,56.00,27.81,27.25
1232690,28.37,55.75,27.81,27.00
1232796,28.31,55.75,27.81,27.25
1232902,28.31,56.00,27.81,27.25
1233008,28.31,56.00,27.81,27.25
1233115,28.37,56.00,27.81,27.25
1233221,28.31,55.75,27.81,27.00
1233328,28.37,56.00,27.81,27.25
1233434,28.37,56.00,27.81,27.25
1233540,28.37,56.00,27.81,27.00
1233646,28.37,56.00,27.81,27.00
1233753,28.37,55.75,27.81,27.25
1233859,28.37,55.75,27.81,27.25
1233966,28.37,55.75,27.81,27.25
1234072,28.31,55.75,27.81,27.25
1234178,28.37,55.75,27.81,27.25
1234284,28.37,55.75,27.81,27.25
1234391,28.37,55.75,27.81,27.25
1234497,28.37,55.75,27.81,27.00
1234604,28.31,55.75,27.81,27.25
1234710,28.37,55.75,27.81,27.25
1234817,28.37,55.75,27.81,27.25
1234922,28.37,55.75,27.81,27.25
1235028,28.37,55.75,27.81,27.25
1235135,28.37,55.75,27.81,27.25
1235241,28.37,55.75,27.81,27.25
1235348,28.37,55.75,27.81,27.25
1235454,28.37,55.75,27.81,27.25
1235560,28.37,55.75,27.81,27.25
1235666,28.37,55.75,27.81,27.25
1235773,28.37,55.75,27.81,27.25
1235879,28.37,55.75,27.81,27.25
1235986,28.37,55.75,27.81,27.25
1236092,28.37,55.75,27.81,27.00
1236199,28.37,55.75,27.81,27.25
1236304,28.37,55.75,27.81,27.25
1236411,28.37,55.75,27.81,27.25
1236517,28.31,55.50,27.81,27.25
1236624,28.31,55.75,27.81,27.25
1236730,28.31,55.75,27.81,27.25
1236837,28.37,55.75,27.81,27.25
1236942,28.37,55.75,27.81,27.25
1237049,28.37,55.75,27.81,27.25
1237155,28.37,55.75,27.81,27.25
1237262,28.37,55.75,27.81,27.00
1237368,28.37,55.75,27.81,27.25
1237475,28.37,55.75,27.81,27.25
1237581,28.37,55.75,27.81,27.25
1237687,28.31,55.75,27.81,27.00
1237793,28.37,55.75,27.81,27.25
1237900,28.37,55.75,27.81,27.25
1238006,28.31,55.75,27.81,27.25
1238113,28.31,55.75,27.81,27.25
1238219,28.37,55.75,27.81,27.25
1238325,28.37,55.75,27.81,27.25
1238431,28.37,55.75,27.81,27.25
1238538,28.37,55.75,27.81,27.25
1238644,28.37,55.75,27.81,27.25
1238751,28.37,55.75,27.81,27.25
1238857,28.37,55.75,27.81,27.25
1238964,28.31,55.75,27.81,27.25
1239069,28.37,55.75,27.81,27.25
1239176,28.37,55.75,27.81,27.00
1239282,28.37,55.75,27.81,27.25
1239389,28.37,55.75,27.81,27.00
1239495,28.37,55.75,27.81,27.00
1239602,28.37,55.75,27.81,27.25
1239707,28.37,55.75,27.81,27.25
1239814,28.37,55.75,27.81,27.25
1239920,28.37,55.75,27.81,27.25
1240027,28.37,55.75,27.81,27.25
1240133,28.37,55.75,27.81,27.25
1240240,28.37,55.75,27.81,27.00
1240346,28.37,55.75,27.81,27.25
1240452,28.37,55.75,27.81,27.25
1240558,28.37,55.75,27.81,27.00
1240665,28.31,55.75,27.81,27.25
1240771,28.37,55.75,27.81,27.25
1240878,28.37,55.75,27.81,27.25
1240984,28.44,55.75,27.81,27.25
1241090,28.37,55.75,27.81,27.25
1241196,28.37,55.75,27.81,27.00
1241303,28.37,55.75,27.81,27.25
1241409,28.37,55.75,27.81,27.25
1241516,28.37,55.75,27.81,27.25
1241622,28.37,55.75,27.81,27.25
1241729,28.37,55.75,27.81,27.25
1241834,28.37,55.75,27.81,27.25
1241940,28.31,55.50,27.81,27.25
1242047,28.37,55.75,27.81,27.25
1242153,28.37,55.75,27.81,27.25
1242260,28.31,55.75,27.81,27.25
1242366,28.37,55.75,27.81,27.25
1242472,28.37,55.75,27.81,27.25
1242578,28.37,55.75,27.81,27.25
1242685,28.37,55.75,27.81,27.00
1242791,28.37,55.75,27.81,27.00
1242898,28.37,55.75,27.81,27.00
1243004,28.31,55.75,27.81,27.25
1243111,28.31,55.75,27.81,27.25
1243216,28.31,55.75,27.81,27.25
1243323,28.37,55.75,27.81,27.25
1243429,28.37,55.75,27.81,27.25
1243536,28.37,55.75,27.81,27.25
1243642,28.31,55.50,27.81,27.00
1243749,28.37,55.50,27.81,27.00
1243854,28.37,55.75,27.81,27.00
1243961,28.37,55.75,27.81,27.25
1244067,28.31,55.50,27.81,27.25
1244174,28.37,55.75,27.81,27.25
1244280,28.37,55.75,27.81,27.00
1244387,28.37,55.75,27.81,27.25
1244493,28.37,55.75,27.81,27.25
1244599,28.37,55.50,27.81,27.25
1244705,28.31,55.75,27.81,27.25
1244812,28.37,55.75,27.81,27.00
1244918,28.37,55.75,27.81,27.25
1245025,28.37,55.75,27.81,27.25
1245131,28.37,55.75,27.81,27.25
1245237,28.37,55.75,27.81,27.25
1245343,28.37,55.75,27.81,27.25
1245450,28.37,55.75,27.81,27.25
1245556,28.37,55.75,27.81,27.25
1245663,28.31,55.50,27.81,27.25
1245769,28.37,55.75,27.81,27.25
1245876,28.37,55.50,27.81,27.00
1245981,28.37,55.75,27.81,27.25
1246088,28.37,55.75,27.81,27.25
1246194,28.37,55.50,27.81,27.25
1246301,28.37,55.50,27.81,27.25
1246407,28.37,55.50,27.81,27.25
1246514,28.37,55.75,27.81,27.00
1246619,28.37,55.75,27.81,27.25
1246726,28.37,55.50,27.81,27.00
1246832,28.37,55.50,27.81,27.00
1246939,28.31,55.50,27.81,27.00
1247045,28.37,55.75,27.81,27.00
1247152,28.37,55.75,27.81,27.25
1247257,28.31,55.75,27.81,27.25
1247364,28.37,55.50,27.81,27.00
1247470,28.37,55.75,27.81,27.00
1247577,28.37,55.50,27.81,27.00
1247683,28.37,55.75,27.81,27.00
1247790,28.37,55.75,27.81,27.25
1247895,28.31,55.75,27.81,27.00
1248002,28.37,55.75,27.81,27.25
1248108,28.31,55.50,27.81,27.00
1248215,28.37,55.50,27.81,27.25
1248321,28.37,55.75,27.81,27.25
1248428,28.37,55.50,27.81,27.25
1248534,28.37,55.50,27.81,27.00
1248640,28.31,55.75,27.81,27.25
1248746,28.37,55.75,27.81,27.00
1248852,28.37,55.50,27.81,27.00
1248959,28.31,55.50,27.81,27.00
1249065,28.37,55.50,27.81,27.00
1249172,28.37,55.75,27.81,27.00
1249277,28.37,55.50,27.81,27.25
1249384,28.37,55.75,27.81,27.00
1249490,28.37,55.75,27.81,27.00
1249597,28.31,55.75,27.81,27.00
1249703,28.37,55.75,27.81,27.25
1249810,28.37,55.75,27.81,27.00
1249915,28.31,55.50,27.81,27.00
1250022,28.31,55.50,27.81,27.25
1250128,28.37,55.50,27.81,27.25
1250235,28.37,55.75,27.81,27.00
1250341,28.37,55.75,27.81,27.00
1250448,28.37,55.50,27.81,27.00
1250553,28.37,55.75,27.81,27.25
1250660,28.37,55.50,27.81,27.00
1250766,28.31,55.50,27.81,27.00
1250873,28.37,55.50,27.81,27.00
1250979,28.37,55.75,27.81,27.00
1251086,28.31,55.75,27.81,27.00
1251191,28.37,55.75,27.81,27.00
1251298,28.37,55.75,27.81,27.00
1251404,28.31,55.75,27.81,27.25
1251511,28.37,55.75,27.81,27.25
1251617,28.44,55.75,27.81,27.25
1251724,28.37,55.75,27.81,27.00
1251829,28.37,55.50,27.81,27.25
1251936,28.37,55.75,27.81,27.25
1252042,28.37,55.50,27.81,27.00
1252149,28.31,55.50,27.81,27.00
1252255,28.37,55.75,27.81,27.00
1252362,28.37,55.50,27.81,27.00
1252468,28.37,55.75,27.81,27.00
1252574,28.37,55.50,27.81,27.25
1252680,28.31,55.50,27.81,27.00
1252787,28.37,55.75,27.81,27.00
1252893,28.31,55.50,27.81,27.00
1253000,28.37,55.75,27.81,27.00
1253106,28.31,55.75,27.81,27.00
1253212,28.31,55.50,27.81,27.00
1253318,28.37,55.75,27.81,27.00
1253425,28.37,55.75,27.81,27.00
1253531,28.37,55.50,27.81,27.00
1253638,28.37,55.75,27.81,27.00
1253744,28.37,55.75,27.81,27.00
1253850,28.37,55.75,27.81,27.00
1253956,28.37,55.75,27.81,27.00
1254063,28.37,55.50,27.81,27.00
1254169,28.37,55.50,27.81,27.00
1254276,28.37,55.50,27.81,27.00
1254382,28.37,55.75,27.81,27.25
1254488,28.37,55.50,27.81,27.00
1254594,28.37,55.50,27.81,27.25
1254701,28.37,55.50,27.81,27.00
1254807,28.37,55.50,27.81,27.00
1254914,28.31,55.50,27.81,27.00
1255020,28.37,55.50,27.81,27.00
1255126,28.37,55.75,27.81,27.00
1255232,28.37,55.50,27.81,27.00
1255339,28.37,55.50,27.81,27.00
1255445,28.31,55.50,27.81,27.00
1255552,28.37,55.50,27.81,27.00
1255658,28.37,55.50,27.81,27.00
1255763,28.37,55.50,27.81,27.00
1255870,28.37,55.50,27.81,27.00
1255976,28.31,55.50,27.81,27.00
1256083,28.37,55.50,27.81,27.00
1256189,28.37,55.50,27.81,27.25
1256296,28.37,55.50,27.81,27.25
1256401,28.37,55.50,27.81,27.00
1256508,28.37,55.50,27.81,27.00
1256614,28.37,55.50,27.81,27.00
1256721,28.37,55.50,27.81,27.00
1256827,28.37,55.50,27.81,27.25
1256934,28.37,55.50,27.81,27.00
1257039,28.37,55.50,27.81,27.25
1257146,28.37,55.50,27.81,27.00
1257252,28.37,55.50,27.81,27.00
1257359,28.31,55.50,27.81,27.00
1257465,28.37,55.50,27.81,27.00
1257572,28.37,55.50,27.81,27.25
1257677,28.31,55.50,27.81,27.25
1257784,28.37,55.50,27.81,27.25
1257890,28.37,55.50,27.81,27.00
1257997,28.37,55.50,27.81,27.00
1258103,28.31,55.50,27.81,27.25
1258210,28.37,55.50,27.81,27.25
1258315,28.37,55.50,27.81,27.00
1258422,28.37,55.50,27.81,27.00
1258528,28.31,55.50,27.81,27.25
1258635,28.31,55.50,27.81,27.00
1258741,28.31,55.50,27.81,27.00
1258848,28.31,55.50,27.81,27.00
1258953,28.37,55.50,27.81,27.00
1259060,28.31,55.50,27.81,27.25
1259166,28.37,55.50,27.81,27.00
1259273,28.31,55.50,27.81,27.25
1259379,28.31,55.50,27.81,27.25
1259486,28.37,55.50,27.81,27.00
1259591,28.37,55.50,27.81,27.25
1259698,28.37,55.50,27.81,27.00
1259804,28.37,55.25,27.81,27.00
1259911,28.31,55.50,27.81,27.00
1260017,28.37,55.50,27.81,27.00
1260124,28.37,55.50,27.81,27.25
1260229,28.31,55.50,27.81,27.00
1260336,28.37,55.50,27.81,27.00
1260442,28.31,55.50,27.81,27.25
1260549,28.37,55.50,27.81,27.00
1260655,28.37,55.50,27.81,27.25
1260762,28.37,55.50,27.81,27.00
1260867,28.37,55.50,27.81,27.00
1260974,28.37,55.50,27.81,27.25
1261080,28.37,55.50,27.81,27.00
1261187,28.37,55.50,27.81,27.00
1261293,28.31,55.50,27.81,27.25
1261400,28.31,55.50,27.81,27.00
1261505,28.31,55.50,27.81,27.00
1261612,28.37,55.50,27.81,27.00
1261718,28.37,55.50,27.81,27.25
1261825,28.31,55.50,27.81,27.25
1261931,28.37,55.50,27.81,27.00
1262038,28.37,55.50,27.81,27.25
1262143,28.37,55.50,27.81,27.00
1262249,28.31,55.50,27.81,27.00
1262356,28.31,55.25,27.81,27.25
1262462,28.31,55.50,27.81,27.00
1262569,28.37,55.50,27.81,27.00
1262675,28.37,55.50,27.81,27.00
1262781,28.37,55.50,27.81,27.25
1262887,28.31,55.25,27.81,27.00
1262994,28.37,55.50,27.81,27.25
1263100,28.31,55.25,27.81,27.00
1263207,28.31,55.50,27.81,27.25
1263313,28.31,55.25,27.81,27.00
1263420,28.31,55.50,27.81,27.25
1263525,28.37,55.50,27.81,27.00
1263632,28.37,55.50,27.81,27.00
1263738,28.37,55.50,27.81,27.25
1263845,28.37,55.50,27.81,27.25
1263951,28.31,55.50,27.81,27.00
1264058,28.31,55.50,27.81,27.25
1264163,28.31,55.50,27.81,27.25
1264270,28.37,55.50,27.81,27.25
1264376,28.37,55.50,27.81,27.25
1264483,28.31,55.50,27.81,27.25
1264589,28.37,55.50,27.81,27.00
1264696,28.37,55.50,27.81,27.25
1264801,28.37,55.50,27.81,27.00
1264908,28.31,55.25,27.81,27.25
1265014,28.37,55.50,27.81,27.25
1265121,28.31,55.25,27.81,27.25
1265227,28.31,55.25,27.81,27.25
1265334,28.37,55.50,27.81,27.25
1265439,28.31,55.25,27.81,27.00
1265546,28.37,55.50,27.81,27.00
1265652,28.37,55.50,27.81,27.25
1265759,28.31,55.25,27.81,27.00
1265865,28.37,55.50,27.81,27.00
1265972,28.37,55.25,27.81,27.25
1266078,28.31,55.25,27.81,27.00
1266184,28.37,55.50,27.81,27.25
1266290,28.31,55.50,27.81,27.25
1266397,28.31,55.50,27.81,27.00
1266503,28.31,55.25,27.81,27.00
1266610,28.31,55.50,27.81,27.25
1266716,28.37,55.50,27.81,27.00
1266822,28.31,55.25,27.81,27.00
1266928,28.31,55.50,27.81,27.00
1267035,28.31,55.25,27.81,27.00
1267141,28.37,55.25,27.81,27.00
1267248,28.31,55.25,27.81,27.00
1267354,28.31,55.50,27.81,27.00
1267460,28.31,55.25,27.81,27.00
1267566,28.31,55.25,27.81,27.00
1267673,28.37,55.50,27.81,27.00
1267779,28.31,55.25,27.81,27.00
1267886,28.37,55.25,27.81,27.00
1267992,28.31,55.25,27.81,27.25
1268098,28.37,55.25,27.81,27.00
1268204,28.31,55.25,27.81,27.25
1268311,28.31,55.25,27.81,27.00
1268417,28.31,55.25,27.81,27.00
1268524,28.31,55.25,27.81,27.25
1268630,28.37,55.50,27.81,27.25
1268736,28.31,55.25,27.81,27.00
1268842,28.37,55.25,27.81,27.25
1268948,28.31,55.25,27.81,27.00
1269055,28.31,55.25,27.81,27.25
1269161,28.37,55.50,27.81,27.00
1269268,28.31,55.25,27.81,27.00
1269374,28.37,55.25,27.81,27.00
1269480,28.31,55.25,27.81,27.25
1269586,28.31,55.25,27.81,27.00
1269693,28.37,55.50,27.81,27.25
1269799,28.31,55.25,27.81,27.00
1269906,28.37,55.25,27.81,27.25
1270012,28.31,55.25,27.81,27.25
1270118,28.31,55.50,27.81,27.00
1270224,28.31,55.25,27.81,27.25
1270331,28.31,55.25,27.81,27.00
1270437,28.31,55.25,27.81,27.00
1270544,28.31,55.25,27.81,27.00
1270650,28.37,55.25,27.81,27.25
1270756,28.31,55.25,27.81,27.25
1270862,28.31,55.25,27.81,27.25
1270969,28.31,55.25,27.81,27.00
1271075,28.37,55.25,27.81,27.25
1271182,28.31,55.25,27.81,27.00
1271288,28.31,55.25,27.81,27.25
1271395,28.31,55.25,27.81,27.25
1271500,28.31,55.25,27.81,27.25
1271607,28.31,55.25,27.81,27.25
1271713,28.31,55.25,27.81,27.25
1271820,28.31,55.25,27.81,27.25
1271926,28.31,55.25,27.81,27.00
1272033,28.37,55.50,27.81,27.25
1272138,28.37,55.25,27.81,27.25
1272245,28.31,55.25,27.81,27.25
1272351,28.31,55.50,27.81,27.25
1272458,28.37,55.25,27.81,27.25
1272564,28.31,55.25,27.81,27.25
1272671,28.31,55.25,27.81,27.25
1272777,28.31,55.25,27.81,27.25
1272883,28.25,55.25,27.81,27.25
1272989,28.31,55.25,27.81,27.25
1273096,28.31,55.25,27.81,27.25
1273202,28.37,55.50,27.81,27.25
1273309,28.31,55.25,27.81,27.25
1273415,28.31,55.25,27.81,27.25
1273522,28.37,55.25,27.81,27.25
1273627,28.31,55.25,27.81,27.25
1273734,28.31,55.25,27.81,27.25
1273840,28.31,55.25,27.81,27.25
1273947,28.31,55.25,27.81,27.25
1274053,28.31,55.25,27.81,27.25
1274160,28.31,55.25,27.81,27.25
1274265,28.37,55.25,27.81,27.25
1274372,28.31,55.25,27.81,27.25
1274478,28.37,55.25,27.81,27.25
1274585,28.37,55.25,27.81,27.25
1274691,28.37,55.25,27.81,27.25
1274798,28.31,55.25,27.81,27.25
1274904,28.31,55.25,27.81,27.25
1275010,28.37,55.25,27.81,27.25
1275116,28.31,55.25,27.81,27.25
1275223,28.37,55.25,27.81,27.25
1275329,28.31,55.25,27.81,27.00
1275436,28.31,55.25,27.81,27.25
1275542,28.37,55.25,27.81,27.00
1275648,28.31,55.25,27.81,27.25
1275754,28.31,55.25,27.81,27.25
1275860,28.37,55.25,27.81,27.25
1275967,28.31,55.25,27.81,27.25
1276073,28.37,55.25,27.81,27.25
1276180,28.37,55.25,27.81,27.00
1276286,28.31,55.25,27.81,27.25
1276392,28.31,55.25,27.81,27.00
1276498,28.31,55.25,27.81,27.00
1276605,28.37,55.50,27.81,27.25
1276711,28.37,55.25,27.81,27.00
1276818,28.31,55.25,27.81,27.00
1276924,28.31,55.25,27.81,27.25
1277030,28.31,55.25,27.81,27.25
1277136,28.31,55.25,27.81,27.25
1277243,28.31,55.25,27.81,27.25
1277349,28.37,55.25,27.81,27.25
1277456,28.31,55.25,27.81,27.00
1277562,28.31,55.25,27.81,27.00
1277669,28.31,55.25,27.81,27.25
1277774,28.31,55.25,27.81,27.25
1277881,28.31,55.25,27.81,27.25
1277987,28.31,55.25,27.81,27.00
1278094,28.31,55.25,27.81,27.25
1278200,28.37,55.25,27.81,27.25
1278307,28.31,55.25,27.81,27.25
1278413,28.31,55.25,27.81,27.00
1278519,28.37,55.25,27.81,27.25
1278625,28.31,55.25,27.81,27.25
1278732,28.31,55.25,27.81,27.25
1278838,28.37,55.25,27.81,27.25
1278945,28.37,55.25,27.81,27.25
1279051,28.31,55.25,27.81,27.00
1279157,28.31,55.25,27.81,27.00
1279263,28.31,55.25,27.81,27.00
1279370,28.31,55.25,27.81,27.00
1279476,28.31,55.25,27.81,27.25
1279583,28.31,55.25,27.81,27.25
1279689,28.31,55.25,27.81,27.25
1279796,28.31,55.25,27.81,27.25
1279901,28.31,55.25,27.81,27.25
1280008,28.31,55.25,27.81,27.25
1280114,28.31,55.25,27.81,27.25
1280221,28.37,55.25,27.81,27.25
1280327,28.31,55.25,27.81,27.25
1280434,28.37,55.25,27.81,27.25
1280540,28.31,55.25,27.81,27.25
1280646,28.31,55.25,27.81,27.25
1280752,28.31,55.25,27.81,27.25
1280859,28.37,55.25,27.81,27.25
1280965,28.37,55.25,27.81,27.00
1281072,28.37,55.25,27.81,27.25
1281178,28.37,55.25,27.81,27.25
1281284,28.31,55.25,27.81,27.25
1281390,28.31,55.25,27.81,27.25
1281497,28.37,55.25,27.81,27.25
1281603,28.37,55.25,27.81,27.25
1281710,28.31,55.25,27.81,27.25
1281816,28.37,55.25,27.81,27.25
1281923,28.31,55.25,27.81,27.25
1282028,28.31,55.25,27.81,27.25
1282135,28.31,55.25,27.81,27.25
1282241,28.31,55.25,27.81,27.25
1282348,28.37,55.25,27.75,27.25
1282454,28.31,55.25,27.81,27.00
1282561,28.31,55.25,27.81,27.25
1282666,28.31,55.25,27.81,27.00
1282772,28.31,55.25,27.81,27.25
1282879,28.31,55.25,27.81,27.25
1282985,28.31,55.25,27.81,27.00
1283092,28.31,55.25,27.81,27.25
1283198,28.31,55.25,27.81,27.25
1283304,28.31,55.25,27.81,27.00
1283410,28.31,55.25,27.81,27.00
1283517,28.31,55.25,27.81,27.00
1283623,28.31,55.25,27.81,27.25
1283730,28.31,55.25,27.81,27.00
1283836,28.31,55.25,27.81,27.25
1283943,28.31,55.25,27.81,27.00
1284048,28.31,55.25,27.81,27.25
1284155,28.31,55.25,27.75,27.25
1284261,28.31,55.25,27.81,27.25
1284368,28.31,55.25,27.81,27.00
1284474,28.31,55.25,27.81,27.25
1284581,28.31,55.25,27.81,27.00
1284686,28.37,55.25,27.81,27.00
1284793,28.31,55.25,27.81,27.25
1284899,28.37,55.25,27.81,27.00
1285006,28.37,55.25,27.81,27.25
1285112,28.37,55.25,27.81,27.00
1285219,28.31,55.25,27.81,27.00
1285324,28.31,55.25,27.81,27.00
1285431,28.31,55.25,27.81,27.25
1285537,28.37,55.25,27.81,27.25
1285644,28.31,55.25,27.81,27.00
1285750,28.31,55.25,27.81,27.25
1285857,28.31,55.25,27.81,27.00
1285963,28.31,55.25,27.81,27.00
1286069,28.37,55.25,27.81,27.00
1286175,28.31,55.25,27.81,27.25
1286282,28.31,55.25,27.81,27.25
1286388,28.31,55.25,27.81,27.25
1286495,28.31,55.00,27.81,27.00
1286601,28.37,55.25,27.81,27.25
1286707,28.31,55.25,27.81,27.25
1286813,28.31,55.25,27.81,27.25
1286920,28.37,55.25,27.81,27.00
1287026,28.37,55.25,27.81,27.00
1287133,28.37,55.25,27.81,27.00
1287239,28.37,55.25,27.81,27.25
1287345,28.31,55.25,27.81,27.25
1287451,28.31,55.25,27.81,27.00
1287558,28.31,55.25,27.81,27.25
1287664,28.37,55.25,27.81,27.25
1287771,28.31,55.25,27.81,27.00
1287877,28.31,55.25,27.81,27.25
1287984,28.37,55.25,27.81,27.00
1288089,28.31,55.25,27.81,27.25
1288196,28.37,55.25,27.81,27.00
1288302,28.37,55.25,27.81,27.25
1288409,28.31,55.25,27.81,27.25
1288515,28.31,55.25,27.81,27.25
1288622,28.31,55.25,27.81,27.00
1288727,28.31,55.25,27.81,27.00
1288834,28.31,55.25,27.81,27.00
1288940,28.31,55.25,27.81,27.00
1289047,28.31,55.25,27.81,27.00
1289153,28.37,55.25,27.81,27.25
1289260,28.31,55.25,27.81,27.00
1289365,28.37,55.25,27.81,27.25
1289472,28.31,55.25,27.81,27.25
1289578,28.31,55.25,27.81,27.25
1289684,28.31,55.25,27.81,27.00
1289791,28.31,55.25,27.81,27.00
1289897,28.31,55.25,27.81,27.25
1290004,28.37,55.25,27.81,27.25
1290109,28.31,55.25,27.81,27.25
1290216,28.37,55.25,27.81,27.25
1290322,28.31,55.25,27.81,27.00
1290429,28.31,55.25,27.81,27.00
1290535,28.31,55.25,27.81,27.00
1290642,28.31,55.25,27.81,27.00
1290747,28.31,55.25,27.81,27.25
1290854,28.31,55.25,27.81,27.00
1290960,28.31,55.25,27.81,27.25
1291067,28.31,55.25,27.81,27.00
1291173,28.31,55.25,27.81,27.00
1291280,28.31,55.25,27.81,27.25
1291385,28.31,55.25,27.81,27.00
1291492,28.31,55.00,27.81,27.25
1291598,28.31,55.25,27.81,27.25
1291705,28.37,55.25,27.81,27.00
1291811,28.31,55.00,27.81,27.25
1291918,28.31,55.25,27.81,27.00
1292024,28.31,55.25,27.81,27.00
1292130,28.31,55.25,27.81,27.00
1292236,28.31,55.00,27.81,27.25
1292343,28.37,55.00,27.81,27.25
1292449,28.31,55.00,27.81,27.25
1292556,28.31,55.25,27.81,27.25
1292662,28.31,55.00,27.81,27.00
1292768,28.31,55.25,27.81,27.25
1292874,28.31,55.00,27.81,27.25
1292981,28.31,55.25,27.81,27.25
1293087,28.31,55.00,27.81,27.25
1293194,28.31,55.00,27.81,27.00
1293300,28.37,55.25,27.81,27.25
1293406,28.31,55.00,27.81,27.25
1293512,28.31,55.00,27.81,27.25
1293619,28.31,55.00,27.81,27.00
1293725,28.31,55.00,27.81,27.25
1293832,28.31,55.00,27.81,27.00
1293938,28.31,55.00,27.81,27.25
1294044,28.31,55.00,27.81,27.00
1294150,28.31,55.00,27.81,27.00
1294257,28.31,55.00,27.81,27.25
1294363,28.37,55.25,27.81,27.25
1294470,28.31,55.00,27.75,27.25
1294576,28.31,55.25,27.81,27.25
1294682,28.31,55.00,27.81,27.00
1294788,28.31,55.00,27.81,27.25
1294895,28.31,55.00,27.81,27.25
1295001,28.31,55.00,27.81,27.00
1295108,28.31,55.00,27.81,27.00
1295214,28.31,55.00,27.81,27.25
1295320,28.37,55.00,27.81,27.00
1295426,28.37,55.00,27.81,27.25
1295533,28.31,55.00,27.81,27.25
1295639,28.37,55.00,27.81,27.00
1295746,28.31,55.00,27.81,27.25
1295852,28.31,55.00,27.81,27.00
1295958,28.31,55.00,27.81,27.00
1296064,28.31,55.00,27.81,27.25
1296171,28.31,55.00,27.81,27.00
1296277,28.37,55.00,27.81,27.25
1296384,28.31,55.00,27.81,27.00
1296490,28.37,55.00,27.81,27.25
1296595,28.31,55.00,27.81,27.00
1296702,28.31,55.00,27.81,27.25
1296808,28.37,55.25,27.81,27.25
1296915,28.37,55.00,27.81,27.00
1297021,28.37,55.00,27.81,27.00
1297128,28.37,55.00,27.81,27.00
1297233,28.31,55.00,27.81,27.00
1297340,28.31,55.00,27.81,27.00
1297446,28.31,55.00,27.81,27.25
1297553,28.31,55.00,27.81,27.25
1297659,28.31,55.00,27.81,27.00
1297766,28.31,55.00,27.81,27.00
1297871,28.37,55.25,27.81,27.00
1297978,28.31,55.00,27.81,27.25
1298084,28.31,55.00,27.81,27.25
1298191,28.31,55.00,27.81,27.25
1298297,28.31,55.00,27.81,27.00
1298404,28.31,55.00,27.81,27.25
1298509,28.37,55.00,27.81,27.25
1298616,28.31,55.00,27.81,27.25
1298722,28.31,55.00,27.81,27.25
1298829,28.31,55.00,27.81,27.25
1298935,28.31,55.00,27.81,27.25
1299042,28.31,55.00,27.81,27.25
1299147,28.31,55.00,27.81,27.25
1299254,28.31,55.00,27.81,27.25
1299360,28.31,55.00,27.81,27.25
1299467,28.31,55.00,27.81,27.25
1299573,28.31,55.00,27.81,27.25
1299680,28.31,55.25,27.81,27.25
1299785,28.31,55.00,27.81,27.25
1299892,28.31,55.00,27.81,27.25
1299998,28.31,55.00,27.81,27.25
1300105,28.37,55.25,27.81,27.25
1300211,28.31,55.00,27.81,27.25
